session,seconds,value,source_file
FloorRotation,25620.526495999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25620.526495999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25620.527072000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25621.538976,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25627.140992000001,Target zone available (X Y : 935 476 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25635.440992,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25635.442975999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25640.464,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25640.464992000001,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25640.464992000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.950976,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.970976000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.972000000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.977984000001,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.977984000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25646.979488000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25647.984,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25655.041984,Target zone available (X Y : 662 553 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25662.092000000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25662.092000000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25667.094976,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25667.096000000001,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25667.096000000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.133984,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.151999999998,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.152991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.158496,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.158496,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25678.158975999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25679.173984000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25686.213984000002,Target zone available (X Y : 776 509 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25693.092992000002,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25693.094976,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25697.867999999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25697.868992,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25697.869984000001,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25698.127359999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.148991999999,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.164000000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.164992000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.169984,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.169984,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25702.171999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25703.180992000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25710.392,Target zone available (X Y : 685 319 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25715.892992000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25715.894976,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25719.692992,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25719.693984000001,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25719.694975999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25719.958976000002,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.356,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.371999999999,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.373984000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.377983999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.377983999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25724.380000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25725.383999999998,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25731.603999999999,Target zone available (X Y : 964 564 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25739.892,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25739.892992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25743.848991999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25743.849984,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25743.850976000002,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25744.117984,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.564992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.582976000002,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.583999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.589983999998,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.589983999998,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25748.592000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25749.599999999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25755.641984000002,Target zone available (X Y : 638 752 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25765.490976000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25765.491999999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25770.508000000002,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25770.508991999999,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25770.508991999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.873984000002,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.892,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.893983999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.903999999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.904480000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25781.905984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25782.919999999998,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25789.498975999999,Target zone available (X Y : 899 534 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25790.392992000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25790.393983999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25794.396000000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25794.397983999999,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25794.397983999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25794.651999999998,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.265984000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.281984000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.284,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.295488,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.295488,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25799.295999999998,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25800.306976,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25805.867999999999,Target zone available (X Y : 876 596 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25808.941984000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25808.942975999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25813.962975999999,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25813.964,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25813.964,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.280992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.304992000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.306976,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.312000000002,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.312000000002,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25821.312991999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25822.315999999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25828.128992000002,Target zone available (X Y : 912 389 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25832.490976000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25832.492992,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25837.504991999998,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25837.505983999999,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25837.506976000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.495999999999,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.516992000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.518975999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.524000000001,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.524000000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25844.524991999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25845.521983999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25854.740000000002,Target zone available (X Y : 840 376 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25859.040991999998,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25859.041984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25864.058976,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25864.060000000001,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25864.060000000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25868.974976000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25868.994976000002,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25868.995999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25869.001983999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25869.001983999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25869.002976,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25870.014975999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25872.038976,Target zone available (X Y : 999 472 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25882.193984000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25882.194975999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25884.497503999999,"Poke: {Success=False, ChosenPort=17, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25884.498975999999,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25884.498975999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.925984000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.945984000002,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.946975999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.950976,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.950976,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25890.952000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25891.961984000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25896.648991999999,Target zone available (X Y : 1045 475 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25909.541984,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25909.544000000002,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25914.544991999999,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25914.545984,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25914.545984,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
